GOCI2_Latitude,GOCI2_Longitude,Himawari_Latitude,Himawari_Longitude,Chlorophyll,Albedo_01,Albedo_02,Albedo_03,Albedo_04
29.579458,134.87648,29.58,134.88,0.11028378,0.1218,0.081999995,0.0348,0.017199999
25.594776,127.729385,25.59,127.73,0.10600352,0.115899995,0.078999996,0.0334,0.0154
31.47568,132.14429,31.48,132.14,0.2470061,0.12239999,0.0862,0.038,0.0196
41.564075,135.10846,41.56,135.11,0.71447355,0.2092,0.1765,0.1361,0.1331
27.94851,134.83858,27.95,134.84,0.09635493,0.126,0.0826,0.038599998,0.0267
27.560919,129.21568,27.560001,129.22,0.11046027,0.1301,0.089099996,0.0376,0.038599998
28.619291,136.68243,28.62,136.68,0.13682848,0.1129,0.071899995,0.0279,0.0137
40.062336,142.77074,40.06,142.77,0.48643398,0.1295,0.0927,0.042,0.022
30.520355,127.409775,30.52,127.41,0.23760855,0.1218,0.087299995,0.0468,0.0285
28.16659,143.444,28.17,143.44,0.11633438,0.105799995,0.0683,0.0241,0.0083
29.038528,133.61627,29.04,133.62,0.0895918,0.1206,0.0844,0.036,0.022
26.396858,138.80707,26.4,138.81,0.1590965,0.105799995,0.0707,0.0288,0.0106999995
29.521158,124.85192,29.52,124.85,0.29572928,0.122999996,0.0885,0.0416,0.0232
28.021667,137.03741,28.02,137.04,0.10354212,0.1135,0.0761,0.0299,0.0143
26.652409,137.93655,26.65,137.94,0.094176725,0.1087,0.0707,0.026099999,0.011899999
31.097157,131.78586,31.1,131.79,0.32077977,0.1171,0.0808,0.0349,0.0154
33.89411,138.83044,33.89,138.83,0.14494035,0.1105,0.0725,0.0256,0.0089
26.806274,133.538,26.810001,133.54,0.08214942,0.1046,0.0677,0.0257,0.0095
40.989964,131.3475,40.989998,131.35,0.4925525,0.121199995,0.085,0.0343,0.0149
26.76319,131.21118,26.76,131.21,0.096933715,0.1129,0.0761,0.0308,0.0131
28.070354,127.7096,28.07,127.71,0.10508515,0.105799995,0.0713,0.0284,0.0095
26.164228,129.12737,26.16,129.13,0.014908482,0.12,0.0802,0.0348,0.0178
33.15292,135.78995,33.15,135.79,0.1819911,0.114099994,0.0784,0.030499998,0.011899999
32.87272,137.21895,32.870003,137.22,0.21257876,0.1046,0.070099995,0.0254,0.0089
30.126501,132.45273,30.130001,132.45,0.22302271,0.12539999,0.0903,0.0422,0.021399999
34.65003,123.21766,34.65,123.22,0.5619994,0.1278,0.0933,0.044099998,0.0244
39.157974,136.90776,39.16,136.91,0.33482018,0.1188,0.0814,0.0337,0.0137
31.04281,136.99762,31.04,137.0,0.18212657,0.1052,0.0707,0.0266,0.0089
31.330591,124.284355,31.33,124.28,0.56865555,0.126,0.0933,0.0446,0.022
26.72112,129.01453,26.720001,129.01,0.07787163,0.11229999,0.076699995,0.0299,0.0143
32.320023,140.38535,32.32,140.39,0.059447624,0.1165,0.0749,0.030599998,0.011899999
26.377491,141.32803,26.380001,141.33,0.09086319,0.1105,0.0725,0.0284,0.012499999
41.717403,133.5065,41.72,133.51,0.4649137,0.1278,0.0909,0.0411,0.019
36.387306,135.02165,36.39,135.02,0.33896142,0.1206,0.085599996,0.0357,0.017199999
31.702002,124.3046,31.7,124.3,0.679344,0.12239999,0.0903,0.0422,0.022599999
36.548927,129.88982,36.55,129.89,0.71348405,0.1295,0.0963,0.048899997,0.0368
29.379023,128.02185,29.380001,128.02,0.1447265,0.11229999,0.073699996,0.0309,0.011299999
33.698326,139.66899,33.7,139.67,0.13797344,0.111099996,0.0725,0.0276,0.0106999995
34.02725,125.15863,34.03,125.16,0.60839164,0.2038,0.19309999,0.16939999,0.1884
32.240936,131.80113,32.239998,131.8,0.26673126,0.1147,0.0796,0.032199997,0.0154
32.29977,127.1738,32.300003,127.17,0.2230413,0.1165,0.0814,0.0345,0.017199999
31.792286,127.91624,31.79,127.92,0.26114276,0.1379,0.105799995,0.0655,0.0309
27.916676,128.96233,27.92,128.96,0.17014036,0.117699996,0.0826,0.0354,0.0166
31.644773,142.75133,31.640001,142.75,0.10122902,0.1129,0.0743,0.0276,0.0131
41.46892,130.41676,41.47,130.42,0.40460566,0.16579999,0.1206,0.073199995,0.045199998
39.36685,137.25117,39.37,137.25,0.3078482,0.121199995,0.085599996,0.0349,0.0154
31.339598,134.98402,31.34,134.98,0.116642095,0.1248,0.0879,0.038599998,0.0166
31.8559,126.61672,31.86,126.62,0.28994468,0.1218,0.0832,0.0385,0.011899999
24.20502,132.02705,24.210001,132.03,0.09171364,0.109299995,0.0725,0.0278,0.011299999
30.672853,124.479126,30.67,124.48,0.62111056,0.1349,0.100999996,0.0548,0.0481
36.310963,140.86429,36.31,140.86,0.3063666,0.1117,0.077199996,0.0299,0.011899999
39.32542,142.5634,39.33,142.56,0.34519702,0.126,0.0897,0.039499998,0.019
32.91327,142.6999,32.91,142.7,0.1157076,0.109299995,0.071899995,0.0264,0.011299999
32.604374,133.84396,32.6,133.84,0.17410743,0.13069999,0.092099994,0.0429,0.024999999
27.659866,129.47325,27.66,129.47,0.09736668,0.122999996,0.089099996,0.039699998,0.0279
32.9131,134.38275,32.91,134.38,0.22814019,0.1218,0.0862,0.0367,0.017199999
32.659122,143.46837,32.66,143.47,0.1328568,0.1099,0.070099995,0.0313,0.0058999998
24.822573,129.44804,24.82,129.45,0.08117809,0.1182,0.0802,0.033099998,0.0178
36.042038,135.16748,36.04,135.17,0.33268848,0.119399995,0.085599996,0.035499997,0.0184
25.897127,135.38983,25.9,135.39,0.053443983,0.111099996,0.073699996,0.0288,0.0131
28.545479,137.30107,28.550001,137.3,0.078785226,0.1165,0.0761,0.0313,0.0137
27.92118,137.48051,27.92,137.48,0.06461839,0.1147,0.0755,0.0316,0.0131
29.935902,132.72346,29.94,132.72,0.17243493,0.1266,0.0885,0.0403,0.019
27.18247,133.74289,27.18,133.74,0.12352277,0.107,0.0695,0.025799999,0.0095
30.869804,134.04868,30.87,134.05,0.14631929,0.1295,0.092099994,0.0391,0.0232
29.109509,125.25769,29.11,125.26,0.23782015,0.1248,0.0885,0.0422,0.0232
36.89555,135.74142,36.9,135.74,0.46078622,0.1313,0.0945,0.044,0.024999999
31.517149,139.56142,31.52,139.56,0.14079288,0.12,0.083799995,0.036199998,0.0244
28.607431,134.71964,28.61,134.72,0.09056804,0.1171,0.0784,0.031799998,0.0143
26.733831,132.20862,26.730001,132.21,0.06525722,0.1064,0.0683,0.0254,0.0089
29.037535,128.14084,29.04,128.14,0.1254851,0.111099996,0.0743,0.0299,0.011899999
29.12113,133.48618,29.12,133.49,0.14644493,0.2258,0.1717,0.1373,0.1349
30.873322,127.03849,30.87,127.04,0.2681485,0.1218,0.0897,0.044299997,0.022
30.815046,126.33318,30.82,126.33,0.3327953,0.1206,0.0862,0.0385,0.019
27.68529,123.88643,27.69,123.89,0.23120807,0.11229999,0.0784,0.0327,0.0143
28.559652,127.37744,28.560001,127.38,0.15221429,0.111099996,0.0743,0.029,0.011899999
36.19234,135.509,36.190002,135.51,0.38118824,0.1361,0.098,0.0477,0.030299999
34.253292,124.533875,34.25,124.53,0.5246252,0.111099996,0.076699995,0.031799998,0.012499999
36.699547,135.27606,36.7,135.28,0.3305633,0.121199995,0.0862,0.0361,0.015999999
35.56824,124.20862,35.57,124.21,0.52050304,0.119399995,0.085599996,0.037299998,0.0184
28.873932,142.38951,28.87,142.39,0.111185,0.2216,0.1955,0.1478,0.1682
29.228024,134.36057,29.23,134.36,0.13713676,0.1521,0.1064,0.059899997,0.0469
25.730864,142.83975,25.730001,142.84,0.052277755,0.12889999,0.092099994,0.0541,0.038
34.001156,143.09933,34.0,143.1,0.1033205,0.109299995,0.0713,0.0263,0.0101
33.01835,137.37376,33.02,137.37,0.20734635,0.1052,0.0713,0.025799999,0.0095
28.832747,131.97487,28.83,131.97,0.23340768,0.1426,0.102199994,0.0514,0.0327
28.440294,140.20123,28.44,140.2,0.118196964,0.111099996,0.077199996,0.035099998,0.0077
24.974882,137.85709,24.970001,137.86,0.08628691,0.107,0.0695,0.0257,0.0101
32.90622,141.10645,32.91,141.11,0.15075667,0.105799995,0.0695,0.024799999,0.0077
40.1359,139.29927,40.14,139.3,0.2741879,0.1325,0.098,0.0446,0.026099999
33.000175,143.13077,33.0,143.13,0.103684165,0.11229999,0.073699996,0.028199999,0.0106999995
35.67319,135.65694,35.67,135.66,0.31953824,0.1135,0.0784,0.0309,0.0154
34.187927,125.72438,34.190002,125.72,0.4782121,0.1129,0.0796,0.031799998,0.0143
27.969713,131.53572,27.970001,131.54,0.11456158,0.1248,0.085599996,0.038,0.017199999
28.829618,129.33458,28.83,129.33,0.12643017,0.1153,0.0784,0.0316,0.0149
35.398727,124.77238,35.4,124.77,0.5046737,0.12239999,0.086799994,0.038599998,0.021399999
38.182835,124.5447,38.18,124.54,2.2270453,0.13849999,0.1046,0.0513,0.026099999
41.169693,134.71204,41.17,134.71,0.5316505,0.1563,0.12239999,0.078899994,0.070099995
24.46469,129.28825,24.460001,129.29,0.098964915,0.1432,0.0998,0.0611,0.045199998
30.056969,131.41939,30.060001,131.42,0.20628494,0.1081,0.0743,0.029399998,0.0143
24.211676,138.74522,24.210001,138.75,0.03867563,0.12239999,0.0862,0.042,0.030299999
38.973835,137.07445,38.97,137.07,0.31971088,0.117699996,0.0808,0.0324,0.0143
28.848898,141.81488,28.85,141.81,0.08964409,0.111099996,0.0731,0.029299999,0.0131
33.15852,127.317215,33.16,127.32,0.33530542,0.1129,0.078999996,0.0345,0.015999999
31.216373,133.29399,31.220001,133.29,0.13275684,0.1165,0.078999996,0.0308,0.0143
40.35058,142.76529,40.35,142.77,0.49713072,0.126,0.0903,0.0379,0.015999999
33.992954,125.881905,33.989998,125.88,0.7118123,0.11229999,0.0808,0.0339,0.0143
35.47036,123.99954,35.47,124.0,0.4405144,0.12,0.085599996,0.0376,0.017199999
29.227694,127.95365,29.23,127.95,0.16031702,0.107,0.071899995,0.0278,0.012499999
37.776028,130.15434,37.78,130.15,0.42970484,0.1396,0.119399995,0.062699996,0.048699997
32.761208,129.60619,32.760002,129.61,0.26752436,0.1206,0.086799994,0.0389,0.021399999
36.210125,135.23112,36.21,135.23,0.3547849,0.1248,0.0879,0.0382,0.0184
33.744637,125.98992,33.739998,125.99,0.2733101,0.1129,0.0808,0.0348,0.0184
30.657639,142.17625,30.66,142.18,0.08169677,0.115899995,0.0749,0.028199999,0.0131
30.474792,139.05803,30.470001,139.06,0.09148014,0.1206,0.083799995,0.0379,0.0256
41.961834,135.26558,41.96,135.27,0.5924661,0.1301,0.093899995,0.0425,0.022
35.456863,125.95743,35.46,125.96,2.2099013,0.1218,0.0915,0.0376,0.015999999
37.55535,129.33612,37.56,129.34,0.42353204,0.1153,0.0808,0.0339,0.0154
27.589182,125.274574,27.59,125.27,0.2747137,0.1046,0.071899995,0.0264,0.0106999995
31.453379,142.7788,31.45,142.78,0.11706776,0.1295,0.0832,0.0455,0.0232
33.26025,123.543304,33.260002,123.54,0.53879887,0.1129,0.0796,0.035499997,0.0137
36.27027,134.8119,36.27,134.81,0.36274374,0.1188,0.083799995,0.0349,0.0154
34.227192,128.11453,34.23,128.11,0.55355036,0.1135,0.0814,0.0352,0.017199999
24.539387,139.19539,24.54,139.2,0.06941547,0.1105,0.0725,0.027199998,0.0106999995
26.864634,127.242966,26.86,127.24,0.11120119,0.1135,0.076699995,0.0313,0.0137
26.144794,128.01253,26.140001,128.01,0.1048745,0.11229999,0.077199996,0.030499998,0.0143
26.407103,132.53694,26.41,132.54,0.071041,0.1064,0.0683,0.0263,0.0101
27.452864,123.5334,27.45,123.53,0.23671575,0.109299995,0.076699995,0.0313,0.0143
30.673504,140.19908,30.67,140.2,0.192095,0.1468,0.1099,0.0703,0.0547
31.192375,124.21246,31.19,124.21,0.5459732,0.1313,0.0986,0.0495,0.029099999
25.403255,128.36586,25.4,128.37,0.089342974,0.1468,0.100999996,0.053299997,0.0374
28.4214,142.89302,28.42,142.89,0.08891857,0.1064,0.0683,0.024699999,0.0077
27.738323,130.83136,27.74,130.83,0.12732917,0.1331,0.0945,0.0468,0.024999999
33.478527,123.58848,33.48,123.59,0.55228335,0.1147,0.0808,0.0348,0.015999999
32.170326,123.52842,32.17,123.53,1.7393827,0.1373,0.105799995,0.0501,0.0256
36.208504,140.70183,36.21,140.7,0.5200612,0.1153,0.0826,0.0385,0.0143
33.759308,136.8886,33.760002,136.89,0.22997591,0.1284,0.0933,0.0444,0.0321
34.215385,123.02451,34.22,123.02,0.52114016,0.1171,0.083799995,0.036399998,0.0184
27.512777,132.48499,27.51,132.48,0.07084907,0.107,0.0683,0.0256,0.0095
30.0829,126.0456,30.08,126.05,0.26530042,0.1171,0.081999995,0.036,0.0166
39.1917,139.64774,39.190002,139.65,0.34546825,0.1379,0.102199994,0.0495,0.022
36.10352,134.39816,36.1,134.4,0.3543836,0.1182,0.0826,0.035499997,0.0149
29.390175,134.31328,29.390001,134.31,0.110743515,0.1248,0.086799994,0.0371,0.017199999
29.56554,136.16864,29.57,136.17,0.10820095,0.103999995,0.0683,0.024799999,0.0083
44.641354,136.96172,44.64,136.96,0.5048264,0.13069999,0.0945,0.0398,0.0178
26.380495,136.29778,26.380001,136.3,0.06915359,0.1087,0.070099995,0.0263,0.012499999
28.808458,129.79082,28.810001,129.79,0.15763257,0.12,0.0844,0.0374,0.017199999
37.89048,123.90602,37.89,123.91,0.7061073,0.1337,0.0998,0.048699997,0.0273
33.04571,141.08437,33.050003,141.08,0.1226657,0.107599996,0.070099995,0.0256,0.0083
28.619026,125.32341,28.62,125.32,0.19777936,0.124199994,0.100999996,0.043399997,0.044
26.35655,137.10158,26.36,137.1,0.16056424,0.1105,0.0731,0.0309,0.0154
32.37647,132.22444,32.38,132.22,0.21183237,0.1165,0.0808,0.033099998,0.0149
27.530119,130.03575,27.53,130.04,0.111459434,0.117699996,0.0802,0.034199998,0.0154
25.830515,133.21255,25.83,133.21,0.07658506,0.12889999,0.107599996,0.0468,0.0517
33.02531,126.89664,33.03,126.9,0.41922864,0.114099994,0.081999995,0.0349,0.0166
35.921257,124.28057,35.92,124.28,0.49411967,0.1236,0.0903,0.0468,0.0131
33.925686,136.54776,33.93,136.55,0.17507033,0.1117,0.0778,0.030599998,0.0131
40.793827,143.06882,40.79,143.07,0.42333925,0.1284,0.0915,0.039499998,0.0178
28.28705,124.34551,28.29,124.35,0.246227,0.111099996,0.076699995,0.0312,0.0149
40.033268,142.10204,40.03,142.1,0.4247047,0.126,0.0903,0.0391,0.0202
33.20943,137.21368,33.21,137.21,0.21355964,0.1153,0.0796,0.0349,0.021399999
42.09646,138.66716,42.1,138.67,0.37326893,0.1408,0.1004,0.0508,0.029099999
27.06194,135.44078,27.060001,135.44,0.10413342,0.1313,0.0915,0.0425,0.0345
30.20857,132.02892,30.210001,132.03,0.19123873,0.11229999,0.0778,0.0354,0.0137
32.85643,140.90092,32.86,140.9,0.13781087,0.105799995,0.0707,0.024799999,0.0101
28.449501,124.0477,28.45,124.05,0.30220872,0.1105,0.078999996,0.0327,0.015999999
40.592903,130.16452,40.59,130.16,0.32477987,0.1331,0.0951,0.0404,0.0208
39.271572,136.53728,39.27,136.54,0.32616743,0.119399995,0.083799995,0.0352,0.0178
32.34617,133.7043,32.35,133.7,0.18192744,0.12719999,0.089099996,0.0371,0.019
29.24011,136.2034,29.24,136.2,0.08647695,0.1081,0.0695,0.025999999,0.0106999995
24.482569,128.93687,24.480001,128.94,0.121886246,0.1795,0.161,0.0951,0.107599996
31.725063,141.59444,31.73,141.59,0.095947094,0.1284,0.0814,0.042799998,0.0256
34.305855,124.42996,34.31,124.43,0.5405968,0.111099996,0.078999996,0.033099998,0.0154
28.908598,134.78114,28.91,134.78,0.1579883,0.1206,0.083799995,0.037699997,0.021399999
32.897446,142.87604,32.9,142.88,0.18596005,0.1147,0.0761,0.0308,0.017199999
27.430452,126.88843,27.43,126.89,0.11372988,0.1551,0.115899995,0.0752,0.081999995
29.210844,132.87688,29.210001,132.88,0.10239664,0.1129,0.0755,0.0315,0.012499999
25.8113,142.12355,25.810001,142.12,0.17247611,0.111099996,0.071899995,0.0287,0.011299999
39.59102,142.52533,39.59,142.53,0.4885918,0.1248,0.089099996,0.0385,0.0178
26.507559,125.61968,26.51,125.62,0.14351533,0.119399995,0.0832,0.036,0.019
24.960812,131.32803,24.960001,131.33,0.077645846,0.1105,0.0749,0.0316,0.0137
46.162224,139.3352,46.16,139.34,0.6141874,0.1331,0.095699996,0.041699998,0.019
31.2683,133.57413,31.27,133.57,0.14308564,0.122999996,0.083799995,0.035099998,0.0154
28.863747,136.65475,28.86,136.65,0.090437174,0.1081,0.0707,0.0263,0.0106999995
39.870224,128.2442,39.87,128.24,0.5926805,0.124199994,0.0903,0.0389,0.0184
29.993956,124.63121,29.99,124.63,0.3104765,0.122999996,0.0885,0.0413,0.021399999
34.802895,142.4048,34.8,142.4,0.12906186,0.1117,0.0743,0.0278,0.011899999
26.463337,136.65028,26.460001,136.65,0.056455687,0.107599996,0.0695,0.026099999,0.0089
26.999683,133.0206,27.0,133.02,0.0894163,0.1052,0.0689,0.0251,0.0089
27.77516,123.26205,27.78,123.26,0.25240394,0.1099,0.077199996,0.0315,0.0143
29.865301,136.20425,29.87,136.2,0.12264959,0.105799995,0.0713,0.0266,0.0101
32.3832,138.55934,32.38,138.56,0.18748306,0.1046,0.0713,0.025999999,0.0106999995
46.15205,139.7862,46.15,139.79,0.4426696,0.1325,0.0951,0.0404,0.019
37.10291,143.41954,37.1,143.42,0.11538817,0.12,0.0808,0.0299,0.0137
26.93998,131.38152,26.94,131.38,0.09481316,0.1147,0.0761,0.0316,0.0137
32.295586,125.79843,32.300003,125.8,0.6794486,0.1105,0.0808,0.0349,0.017199999
36.22248,135.00232,36.22,135.0,0.35431445,0.1206,0.085,0.0358,0.0184
31.344788,133.96533,31.34,133.97,0.13671649,0.13669999,0.098,0.0508,0.0285
43.104366,134.65404,43.1,134.65,0.59985965,0.12,0.0844,0.0349,0.015999999
31.965921,142.41418,31.970001,142.41,0.121702194,0.1135,0.0749,0.029399998,0.0131
41.44827,131.93747,41.45,131.94,0.4828944,0.12719999,0.0903,0.0376,0.0196
34.04636,139.80103,34.05,139.8,0.14159611,0.1099,0.0725,0.0263,0.0106999995
33.235687,138.56998,33.239998,138.57,0.13512471,0.121199995,0.0844,0.0374,0.011299999
28.75877,131.24121,28.76,131.24,0.13384104,0.12719999,0.0879,0.0407,0.022
26.45571,125.78757,26.460001,125.79,0.18501349,0.1343,0.0879,0.055,0.0131
33.025364,124.93595,33.03,124.94,0.5633235,0.117699996,0.085599996,0.039699998,0.0184
24.692709,138.40544,24.69,138.41,0.10217176,0.1319,0.0909,0.045599997,0.023799999
36.80132,130.05608,36.8,130.06,0.5476271,0.1034,0.0743,0.0349,0.017199999
30.680624,137.34132,30.68,137.34,0.32423067,0.1165,0.0808,0.038799997,0.0273
27.54679,123.74978,27.550001,123.75,0.24772407,0.1081,0.0755,0.0309,0.0137
28.624918,130.54727,28.62,130.55,0.15873758,0.1278,0.0909,0.0416,0.022599999
32.129265,132.1791,32.13,132.18,0.23111574,0.1171,0.0814,0.0343,0.0149
24.829344,127.91161,24.83,127.91,0.10243456,0.119399995,0.0844,0.036199998,0.019
27.057205,129.2516,27.060001,129.25,0.07377601,0.11229999,0.0725,0.028099999,0.0131
28.02893,134.13313,28.03,134.13,0.24498023,0.122999996,0.0814,0.0374,0.0208
36.107723,124.558624,36.11,124.56,0.61642313,0.15089999,0.1284,0.076799996,0.073699996
31.714148,128.99353,31.710001,128.99,0.19073503,0.1129,0.0778,0.031,0.015999999
33.564377,125.335945,33.559998,125.34,0.53183895,0.2056,0.1872,0.1334,0.1604
29.01518,126.43721,29.02,126.44,0.20765316,0.1117,0.077199996,0.033299997,0.0131
28.705025,124.83238,28.710001,124.83,0.2937344,0.11229999,0.0784,0.033099998,0.017199999
41.992043,132.93156,41.989998,132.93,0.48722365,0.124199994,0.0885,0.0374,0.0166
28.689852,134.12836,28.69,134.13,0.10860723,0.1188,0.0802,0.033299997,0.0154
33.16855,126.84169,33.17,126.84,0.3370461,0.1165,0.0832,0.0358,0.0166
34.603954,141.67696,34.6,141.68,0.15196292,0.1105,0.0725,0.025999999,0.0106999995
24.119137,131.06319,24.12,131.06,0.12262127,0.12239999,0.0844,0.039499998,0.022599999
39.481174,137.54587,39.48,137.55,0.34338102,0.19669999,0.148,0.1095,0.1099
29.854473,139.47552,29.85,139.48,0.08925219,0.11229999,0.0743,0.0278,0.012499999
46.896507,141.27281,46.9,141.27,0.44633237,0.1325,0.093899995,0.0407,0.019
29.65745,125.6956,29.66,125.7,0.25928068,0.1503,0.1171,0.0677,0.0713
25.776096,131.91312,25.78,131.91,0.072143674,0.1099,0.071899995,0.029299999,0.0154
26.682858,128.53207,26.68,128.53,0.105293505,0.1182,0.0796,0.0328,0.015999999
28.677135,136.64792,28.68,136.65,0.089977466,0.1135,0.0743,0.0285,0.0131
26.861433,142.76111,26.86,142.76,0.049087252,0.1188,0.0784,0.033999998,0.019
33.349483,127.53939,33.35,127.54,0.3188853,0.1135,0.0802,0.0334,0.0143
29.537964,136.40231,29.54,136.4,0.1324132,0.1046,0.0683,0.024699999,0.0077
28.863705,138.51321,28.86,138.51,0.21142456,0.124199994,0.0844,0.039499998,0.021399999
31.58589,126.36721,31.59,126.37,0.46282205,0.14199999,0.1153,0.070999995,0.0713
33.333313,125.35018,33.33,125.35,0.49502522,0.15689999,0.1301,0.0933,0.083799995
32.59096,136.51944,32.59,136.52,0.6723252,0.1081,0.0731,0.0278,0.012499999
35.235973,140.98274,35.24,140.98,0.41140142,0.105799995,0.071899995,0.0266,0.0101
29.772303,135.82736,29.77,135.83,0.10946089,0.105799995,0.070099995,0.0257,0.0083
33.080925,140.33539,33.08,140.34,0.111395136,0.1081,0.070099995,0.025799999,0.0089
35.615585,140.62053,35.62,140.62,3.98852,0.1052,0.076699995,0.0308,0.0137
38.468727,130.1993,38.47,130.2,0.45209944,0.1414,0.1046,0.0521,0.0357
46.297897,139.73288,46.3,139.73,0.49065194,0.1319,0.095699996,0.039699998,0.017199999
32.474228,126.86745,32.47,126.87,0.26350144,0.1266,0.0903,0.0423,0.0273
30.092867,128.45943,30.09,128.46,0.18999767,0.1105,0.0761,0.0312,0.015999999
26.90988,141.16217,26.91,141.16,0.097990155,0.122999996,0.0862,0.0469,0.026099999
34.847404,143.1698,34.85,143.17,0.13026312,0.11229999,0.0755,0.0285,0.012499999
27.274755,125.41855,27.27,125.42,0.16294321,0.1064,0.0731,0.0287,0.012499999
35.937317,123.88789,35.940002,123.89,0.48711026,0.1206,0.0862,0.0374,0.019
26.242691,139.23134,26.24,139.23,0.033946387,0.119399995,0.0796,0.0504,0.022599999
29.685154,135.85461,29.69,135.85,0.107567854,0.105799995,0.0689,0.0254,0.0106999995
31.547348,135.75185,31.550001,135.75,0.17386301,0.115899995,0.078999996,0.033299997,0.0137
34.67926,128.42697,34.68,128.43,1.3313353,0.122999996,0.0915,0.0404,0.022
24.450735,137.14139,24.45,137.14,0.15870704,0.1087,0.0689,0.0267,0.015999999
45.878704,138.28534,45.88,138.29,0.54806864,0.1313,0.0945,0.0401,0.0196
29.447384,135.55827,29.45,135.56,0.089734174,0.1129,0.0755,0.0309,0.0131
31.038757,132.80157,31.04,132.8,0.15133463,0.111099996,0.0749,0.0279,0.0137
34.22719,128.12854,34.23,128.13,0.5868621,0.1129,0.081999995,0.0348,0.015999999
36.150414,135.0388,36.15,135.04,0.34025133,0.12239999,0.0862,0.0354,0.0184
33.715633,128.5298,33.72,128.53,0.2843085,0.1628,0.1266,0.090799995,0.0707
43.718445,136.20921,43.72,136.21,0.48883104,0.1236,0.0879,0.036,0.0154
30.99489,132.7235,30.99,132.72,0.1470197,0.11229999,0.0761,0.029299999,0.011299999
29.261585,130.07051,29.26,130.07,0.17333221,0.1355,0.095699996,0.044999998,0.0232
33.24547,134.95407,33.25,134.95,0.28557432,0.121199995,0.0844,0.0371,0.017199999
36.787045,134.4988,36.79,134.5,0.35925084,0.115899995,0.081999995,0.033299997,0.0143
39.50812,137.99527,39.510002,138.0,0.8999973,0.1414,0.099199995,0.047799997,0.0339
30.197369,123.617294,30.2,123.62,0.7108949,0.1218,0.0885,0.041899998,0.022
38.590847,136.0256,38.59,136.03,0.2493626,0.1284,0.0903,0.042,0.0232
30.915379,127.701614,30.92,127.7,0.2209499,0.1414,0.1046,0.0578,0.0404
31.620193,138.03586,31.62,138.04,0.16451372,0.105799995,0.0707,0.0257,0.0089
29.243189,125.37737,29.24,125.38,0.23738074,0.1165,0.0826,0.035499997,0.0184
24.50246,134.29295,24.5,134.29,0.031485163,0.15269999,0.11229999,0.0634,0.0559
26.736456,142.98494,26.74,142.98,0.07744545,0.109299995,0.0713,0.026099999,0.0106999995
33.750034,132.55962,33.75,132.56,0.9634052,0.1218,0.0927,0.0455,0.0309
31.102299,128.44638,31.1,128.45,0.25717807,0.115899995,0.0808,0.0348,0.017199999
29.560932,132.77847,29.560001,132.78,0.16933301,0.126,0.0885,0.04,0.0196
30.809717,137.16959,30.810001,137.17,0.20214136,0.107,0.0731,0.0278,0.0101
30.664381,137.05579,30.66,137.06,0.17658664,0.105799995,0.0707,0.0257,0.0083
28.144978,126.268875,28.140001,126.27,0.14187175,0.1064,0.0725,0.027199998,0.011299999
28.782299,124.077286,28.78,124.08,0.29521886,0.3143,0.2882,0.2751,0.3357
35.42897,123.44679,35.43,123.45,0.46621194,0.13069999,0.0945,0.0449,0.022
26.3425,142.91156,26.34,142.91,0.16598001,0.119399995,0.0832,0.0416,0.0315
26.54271,123.04631,26.54,123.05,0.1381274,0.1521,0.1117,0.0734,0.0648
35.2767,142.32265,35.28,142.32,0.10809269,0.124199994,0.0844,0.036199998,0.0196
38.54048,128.68495,38.54,128.68,0.6141888,0.1396,0.1052,0.0545,0.0315
29.49202,135.09148,29.49,135.09,0.082869485,0.115899995,0.077199996,0.0324,0.0166
28.886282,132.45393,28.890001,132.45,0.14039028,0.1188,0.081999995,0.033999998,0.0166
29.442097,123.37553,29.44,123.38,0.7071543,0.124199994,0.092099994,0.0449,0.024999999
39.04973,142.65576,39.05,142.66,0.3848748,0.1284,0.0927,0.0407,0.021399999
29.967857,135.43295,29.970001,135.43,0.12897015,0.1105,0.0725,0.0279,0.011899999
29.374277,124.129456,29.37,124.13,0.4739509,0.1188,0.085599996,0.0401,0.019
25.988983,129.85187,25.99,129.85,0.0780415,0.1153,0.077199996,0.031799998,0.0143
26.244005,128.17574,26.24,128.18,0.11763045,0.1153,0.0784,0.0327,0.0149
35.144848,142.05579,35.14,142.06,0.14428134,0.114099994,0.0761,0.0285,0.012499999
37.608364,143.44962,37.61,143.45,0.12135883,0.119399995,0.0802,0.030299999,0.0137
32.21926,129.88881,32.22,129.89,0.49025294,0.1117,0.0796,0.033099998,0.0178
31.378763,133.02966,31.380001,133.03,0.11159886,0.1153,0.076699995,0.0297,0.0131
26.339846,131.17792,26.34,131.18,0.072607,0.1117,0.073699996,0.029099999,0.012499999
31.63506,134.22629,31.640001,134.23,0.15545118,0.139,0.098,0.0455,0.0244
29.405508,141.28539,29.41,141.29,0.079081774,0.21509999,0.18779999,0.1343,0.1664
24.383196,132.04333,24.380001,132.04,0.07795627,0.119399995,0.0814,0.0343,0.0232
24.913609,134.86597,24.91,134.87,0.15201002,0.1349,0.0963,0.051799998,0.0357
32.03677,140.9536,32.04,140.95,0.093216114,0.109299995,0.071899995,0.0267,0.0106999995
35.15431,124.690216,35.15,124.69,0.48789644,0.117699996,0.083799995,0.036399998,0.0184
28.350645,140.28922,28.35,140.29,0.12160386,0.1165,0.0761,0.03,0.0143
