Albedo_01,Albedo_02,Albedo_03,Albedo_04,Chlorophyll
0.11229999,0.0808,0.0339,0.0143,0.7118123
0.12,0.085599996,0.0376,0.017199999,0.4405144
0.107,0.071899995,0.0278,0.012499999,0.16031702
0.1396,0.119399995,0.062699996,0.048699997,0.42970484
0.1206,0.086799994,0.0389,0.021399999,0.26752436
0.1248,0.0879,0.0382,0.0184,0.3547849
0.1129,0.0808,0.0348,0.0184,0.2733101
0.115899995,0.0749,0.028199999,0.0131,0.08169677
0.1206,0.083799995,0.0379,0.0256,0.09148014
0.1301,0.093899995,0.0425,0.022,0.5924661
0.1218,0.0915,0.0376,0.015999999,2.2099013
0.1153,0.0808,0.0339,0.0154,0.42353204
0.1046,0.071899995,0.0264,0.0106999995,0.2747137
0.1295,0.0832,0.0455,0.0232,0.11706776
0.1129,0.0796,0.035499997,0.0137,0.53879887
0.1188,0.083799995,0.0349,0.0154,0.36274374
0.1135,0.0814,0.0352,0.017199999,0.55355036
0.1105,0.0725,0.027199998,0.0106999995,0.06941547
0.1135,0.076699995,0.0313,0.0137,0.11120119
0.11229999,0.077199996,0.030499998,0.0143,0.1048745
0.1064,0.0683,0.0263,0.0101,0.071041
0.109299995,0.076699995,0.0313,0.0143,0.23671575
0.1468,0.1099,0.0703,0.0547,0.192095
0.1313,0.0986,0.0495,0.029099999,0.5459732
0.1468,0.100999996,0.053299997,0.0374,0.089342974
0.1064,0.0683,0.024699999,0.0077,0.08891857
0.1331,0.0945,0.0468,0.024999999,0.12732917
0.1147,0.0808,0.0348,0.015999999,0.55228335
0.1373,0.105799995,0.0501,0.0256,1.7393827
0.1153,0.0826,0.0385,0.0143,0.5200612
0.1284,0.0933,0.0444,0.0321,0.22997591
0.1171,0.083799995,0.036399998,0.0184,0.52114016
0.107,0.0683,0.0256,0.0095,0.07084907
0.1171,0.081999995,0.036,0.0166,0.26530042
0.1379,0.102199994,0.0495,0.022,0.34546825
0.1182,0.0826,0.035499997,0.0149,0.3543836
0.1248,0.086799994,0.0371,0.017199999,0.110743515
0.103999995,0.0683,0.024799999,0.0083,0.10820095
0.13069999,0.0945,0.0398,0.0178,0.5048264
0.1087,0.070099995,0.0263,0.012499999,0.06915359
0.12,0.0844,0.0374,0.017199999,0.15763257
0.1337,0.0998,0.048699997,0.0273,0.7061073
0.107599996,0.070099995,0.0256,0.0083,0.1226657
0.124199994,0.100999996,0.043399997,0.044,0.19777936
0.1105,0.0731,0.0309,0.0154,0.16056424
0.1165,0.0808,0.033099998,0.0149,0.21183237
0.117699996,0.0802,0.034199998,0.0154,0.111459434
0.12889999,0.107599996,0.0468,0.0517,0.07658506
0.114099994,0.081999995,0.0349,0.0166,0.41922864
0.1236,0.0903,0.0468,0.0131,0.49411967
0.1117,0.0778,0.030599998,0.0131,0.17507033
0.1284,0.0915,0.039499998,0.0178,0.42333925
0.111099996,0.076699995,0.0312,0.0149,0.246227
0.126,0.0903,0.0391,0.0202,0.4247047
0.1153,0.0796,0.0349,0.021399999,0.21355964
0.1408,0.1004,0.0508,0.029099999,0.37326893
0.1313,0.0915,0.0425,0.0345,0.10413342
0.11229999,0.0778,0.0354,0.0137,0.19123873
0.105799995,0.0707,0.024799999,0.0101,0.13781087
0.1105,0.078999996,0.0327,0.015999999,0.30220872
0.1331,0.0951,0.0404,0.0208,0.32477987
0.119399995,0.083799995,0.0352,0.0178,0.32616743
0.12719999,0.089099996,0.0371,0.019,0.18192744
0.1081,0.0695,0.025999999,0.0106999995,0.08647695
0.1795,0.161,0.0951,0.107599996,0.121886246
0.1284,0.0814,0.042799998,0.0256,0.095947094
0.111099996,0.078999996,0.033099998,0.0154,0.5405968
0.1206,0.083799995,0.037699997,0.021399999,0.1579883
0.1147,0.0761,0.0308,0.017199999,0.18596005
0.1551,0.115899995,0.0752,0.081999995,0.11372988
0.1129,0.0755,0.0315,0.012499999,0.10239664
0.111099996,0.071899995,0.0287,0.011299999,0.17247611
0.1248,0.089099996,0.0385,0.0178,0.4885918
0.119399995,0.0832,0.036,0.019,0.14351533
0.1105,0.0749,0.0316,0.0137,0.077645846
0.1331,0.095699996,0.041699998,0.019,0.6141874
0.122999996,0.083799995,0.035099998,0.0154,0.14308564
0.1081,0.0707,0.0263,0.0106999995,0.090437174
0.124199994,0.0903,0.0389,0.0184,0.5926805
0.122999996,0.0885,0.0413,0.021399999,0.3104765
0.1117,0.0743,0.0278,0.011899999,0.12906186
0.107599996,0.0695,0.026099999,0.0089,0.056455687
0.1052,0.0689,0.0251,0.0089,0.0894163
0.1099,0.077199996,0.0315,0.0143,0.25240394
0.105799995,0.0713,0.0266,0.0101,0.12264959
0.1046,0.0713,0.025999999,0.0106999995,0.18748306
0.1325,0.0951,0.0404,0.019,0.4426696
0.12,0.0808,0.0299,0.0137,0.11538817
0.1147,0.0761,0.0316,0.0137,0.09481316
0.1105,0.0808,0.0349,0.017199999,0.6794486
0.1206,0.085,0.0358,0.0184,0.35431445
0.13669999,0.098,0.0508,0.0285,0.13671649
0.12,0.0844,0.0349,0.015999999,0.59985965
0.1135,0.0749,0.029399998,0.0131,0.121702194
0.12719999,0.0903,0.0376,0.0196,0.4828944
0.1099,0.0725,0.0263,0.0106999995,0.14159611
0.121199995,0.0844,0.0374,0.011299999,0.13512471
0.12719999,0.0879,0.0407,0.022,0.13384104
0.1343,0.0879,0.055,0.0131,0.18501349
0.117699996,0.085599996,0.039699998,0.0184,0.5633235
0.1319,0.0909,0.045599997,0.023799999,0.10217176
0.1034,0.0743,0.0349,0.017199999,0.5476271
0.1165,0.0808,0.038799997,0.0273,0.32423067
0.1081,0.0755,0.0309,0.0137,0.24772407
0.1278,0.0909,0.0416,0.022599999,0.15873758
0.1171,0.0814,0.0343,0.0149,0.23111574
0.119399995,0.0844,0.036199998,0.019,0.10243456
0.11229999,0.0725,0.028099999,0.0131,0.07377601
0.122999996,0.0814,0.0374,0.0208,0.24498023
0.15089999,0.1284,0.076799996,0.073699996,0.61642313
0.1129,0.0778,0.031,0.015999999,0.19073503
0.2056,0.1872,0.1334,0.1604,0.53183895
0.1117,0.077199996,0.033299997,0.0131,0.20765316
0.11229999,0.0784,0.033099998,0.017199999,0.2937344
0.124199994,0.0885,0.0374,0.0166,0.48722365
0.1188,0.0802,0.033299997,0.0154,0.10860723
0.1165,0.0832,0.0358,0.0166,0.3370461
0.1105,0.0725,0.025999999,0.0106999995,0.15196292
0.12239999,0.0844,0.039499998,0.022599999,0.12262127
0.19669999,0.148,0.1095,0.1099,0.34338102
0.11229999,0.0743,0.0278,0.012499999,0.08925219
0.1325,0.093899995,0.0407,0.019,0.44633237
0.1503,0.1171,0.0677,0.0713,0.25928068
0.1099,0.071899995,0.029299999,0.0154,0.072143674
0.1182,0.0796,0.0328,0.015999999,0.105293505
0.1135,0.0743,0.0285,0.0131,0.089977466
0.1188,0.0784,0.033999998,0.019,0.049087252
0.1135,0.0802,0.0334,0.0143,0.3188853
0.1046,0.0683,0.024699999,0.0077,0.1324132
0.124199994,0.0844,0.039499998,0.021399999,0.21142456
0.14199999,0.1153,0.070999995,0.0713,0.46282205
0.15689999,0.1301,0.0933,0.083799995,0.49502522
0.1081,0.0731,0.0278,0.012499999,0.6723252
0.105799995,0.071899995,0.0266,0.0101,0.41140142
0.105799995,0.070099995,0.0257,0.0083,0.10946089
0.1081,0.070099995,0.025799999,0.0089,0.111395136
0.1052,0.076699995,0.0308,0.0137,3.98852
0.1414,0.1046,0.0521,0.0357,0.45209944
0.1319,0.095699996,0.039699998,0.017199999,0.49065194
0.1266,0.0903,0.0423,0.0273,0.26350144
0.1105,0.0761,0.0312,0.015999999,0.18999767
0.122999996,0.0862,0.0469,0.026099999,0.097990155
0.11229999,0.0755,0.0285,0.012499999,0.13026312
0.1064,0.0731,0.0287,0.012499999,0.16294321
0.1206,0.0862,0.0374,0.019,0.48711026
0.119399995,0.0796,0.0504,0.022599999,0.033946387
0.105799995,0.0689,0.0254,0.0106999995,0.107567854
0.115899995,0.078999996,0.033299997,0.0137,0.17386301
0.122999996,0.0915,0.0404,0.022,1.3313353
0.1087,0.0689,0.0267,0.015999999,0.15870704
0.1313,0.0945,0.0401,0.0196,0.54806864
0.1129,0.0755,0.0309,0.0131,0.089734174
0.111099996,0.0749,0.0279,0.0137,0.15133463
0.1129,0.081999995,0.0348,0.015999999,0.5868621
0.12239999,0.0862,0.0354,0.0184,0.34025133
0.1628,0.1266,0.090799995,0.0707,0.2843085
0.1236,0.0879,0.036,0.0154,0.48883104
0.11229999,0.0761,0.029299999,0.011299999,0.1470197
0.1355,0.095699996,0.044999998,0.0232,0.17333221
0.121199995,0.0844,0.0371,0.017199999,0.28557432
0.115899995,0.081999995,0.033299997,0.0143,0.35925084
0.1414,0.099199995,0.047799997,0.0339,0.8999973
0.1218,0.0885,0.041899998,0.022,0.7108949
0.1284,0.0903,0.042,0.0232,0.2493626
0.1414,0.1046,0.0578,0.0404,0.2209499
0.105799995,0.0707,0.0257,0.0089,0.16451372
0.1165,0.0826,0.035499997,0.0184,0.23738074
0.15269999,0.11229999,0.0634,0.0559,0.031485163
0.109299995,0.0713,0.026099999,0.0106999995,0.07744545
0.1218,0.0927,0.0455,0.0309,0.9634052
0.115899995,0.0808,0.0348,0.017199999,0.25717807
0.126,0.0885,0.04,0.0196,0.16933301
0.107,0.0731,0.0278,0.0101,0.20214136
0.105799995,0.0707,0.0257,0.0083,0.17658664
0.1064,0.0725,0.027199998,0.011299999,0.14187175
0.3143,0.2882,0.2751,0.3357,0.29521886
0.13069999,0.0945,0.0449,0.022,0.46621194
0.119399995,0.0832,0.0416,0.0315,0.16598001
0.1521,0.1117,0.0734,0.0648,0.1381274
0.124199994,0.0844,0.036199998,0.0196,0.10809269
0.1396,0.1052,0.0545,0.0315,0.6141888
0.115899995,0.077199996,0.0324,0.0166,0.082869485
0.1188,0.081999995,0.033999998,0.0166,0.14039028
0.124199994,0.092099994,0.0449,0.024999999,0.7071543
0.1284,0.0927,0.0407,0.021399999,0.3848748
0.1105,0.0725,0.0279,0.011899999,0.12897015
0.1188,0.085599996,0.0401,0.019,0.4739509
0.1153,0.077199996,0.031799998,0.0143,0.0780415
0.1153,0.0784,0.0327,0.0149,0.11763045
0.114099994,0.0761,0.0285,0.012499999,0.14428134
0.119399995,0.0802,0.030299999,0.0137,0.12135883
0.1117,0.0796,0.033099998,0.0178,0.49025294
0.1153,0.076699995,0.0297,0.0131,0.11159886
0.1117,0.073699996,0.029099999,0.012499999,0.072607
0.139,0.098,0.0455,0.0244,0.15545118
0.21509999,0.18779999,0.1343,0.1664,0.079081774
0.119399995,0.0814,0.0343,0.0232,0.07795627
0.1349,0.0963,0.051799998,0.0357,0.15201002
0.109299995,0.071899995,0.0267,0.0106999995,0.093216114
0.117699996,0.083799995,0.036399998,0.0184,0.48789644
0.1165,0.0761,0.03,0.0143,0.12160386
0.114099994,0.0802,0.0315,0.0131,0.43966022
0.1325,0.095699996,0.044,0.0208,0.41038877
0.121199995,0.081999995,0.0345,0.0166,0.13812952
0.1165,0.0784,0.034199998,0.0208,0.08974422
0.1218,0.081999995,0.0376,0.023799999,0.10410234
0.111099996,0.0713,0.0257,0.0089,0.075863026
0.1129,0.0749,0.029299999,0.0131,0.08461227
0.105799995,0.0695,0.025999999,0.0106999995,0.08662462
0.1147,0.0761,0.0309,0.0143,0.073336884
0.109299995,0.071899995,0.0276,0.011299999,0.120859206
0.1046,0.0677,0.0244,0.0101,0.05306598
0.1182,0.086799994,0.041699998,0.0232,1.3053212
0.0986,0.0677,0.0349,0.0131,0.2724267
0.122999996,0.0826,0.0429,0.022599999,0.0961294
0.107599996,0.0713,0.0257,0.011299999,0.0628484
0.1503,0.107599996,0.056599997,0.0404,0.19962452
0.12719999,0.083799995,0.0352,0.0196,0.17878035
0.122999996,0.0897,0.039699998,0.022,0.436337
0.121199995,0.087299995,0.0394,0.021399999,0.36276165
0.27269998,0.2038,0.1521,0.14559999,0.18283889
0.1105,0.076699995,0.031,0.0131,0.30727398
0.1105,0.071899995,0.0264,0.0077,0.13400887
0.1153,0.0761,0.030599998,0.011899999,0.28633383
0.1188,0.0808,0.0367,0.022599999,0.09968032
0.1581,0.1206,0.0645,0.0392,0.595765
0.109299995,0.0713,0.025799999,0.0101,0.101880535
0.1533,0.12719999,0.076799996,0.070099995,0.24434684
0.1052,0.0683,0.0256,0.0106999995,0.074689455
0.16759999,0.12719999,0.0808,0.0648,0.40897802
0.1278,0.0909,0.042799998,0.022,0.2887578
0.1319,0.0915,0.0435,0.0297,0.09409296
0.1099,0.0755,0.029399998,0.0166,0.14818077
0.124199994,0.0927,0.051799998,0.0392,0.62714714
0.119399995,0.081999995,0.0345,0.0149,0.20000225
0.21149999,0.1688,0.13669999,0.1355,0.6140624
0.117699996,0.078999996,0.0319,0.0166,0.1402593
0.1313,0.0963,0.044,0.0273,0.11259064
0.115899995,0.078999996,0.0316,0.0137,0.2087189
0.1337,0.0963,0.0404,0.0178,0.48864242
0.1064,0.0713,0.026999999,0.0089,0.23654222
0.1266,0.0903,0.046299998,0.0321,0.014367412
0.126,0.085599996,0.0382,0.0196,0.2965631
0.14019999,0.0998,0.0501,0.029099999,0.14181514
0.1105,0.073699996,0.0279,0.011299999,0.1347301
0.1206,0.085599996,0.043399997,0.0273,0.1670219
0.1147,0.0761,0.030599998,0.011899999,0.11515392
0.1171,0.0832,0.0354,0.019,0.24714871
0.1105,0.0725,0.0253,0.011299999,0.10844508
0.1117,0.073699996,0.0288,0.0131,0.0900925
0.126,0.0915,0.0409,0.022,0.555307
0.114099994,0.0802,0.0334,0.0154,0.25291258
0.114099994,0.078999996,0.032199997,0.0143,0.20200531
0.1319,0.0927,0.0435,0.023799999,0.18565312
0.1165,0.077199996,0.030599998,0.0143,0.15010034
0.11229999,0.0755,0.0316,0.0137,0.13647732
0.1236,0.089099996,0.043199997,0.024999999,0.6898545
0.1046,0.0677,0.0244,0.0077,0.098364286
0.1652,0.1331,0.0887,0.077199996,0.63896745
0.1575,0.13069999,0.0977,0.0416,7.8712687
0.1165,0.0784,0.0316,0.0154,0.08850113
0.1105,0.0755,0.033299997,0.0202,0.09340352
0.1206,0.0826,0.033999998,0.012499999,0.10884109
0.1188,0.0903,0.038599998,0.0273,0.11837693
0.1343,0.098,0.052699998,0.038,0.4045293
0.11229999,0.0749,0.0324,0.017199999,0.10782638
0.1064,0.0707,0.0278,0.0143,0.061537772
0.1135,0.0749,0.030299999,0.011899999,0.093717635
0.1171,0.083799995,0.0367,0.015999999,0.45492277
0.1153,0.0832,0.0367,0.0178,0.42224306
0.109299995,0.0713,0.0263,0.0089,0.10429652
0.115899995,0.0808,0.0321,0.015999999,0.1331761
0.12539999,0.085,0.0379,0.0166,0.1193823
0.124199994,0.086799994,0.0389,0.019,0.49540964
0.1171,0.0796,0.0319,0.015999999,0.13982897
0.1064,0.0731,0.0273,0.0101,0.4532695
0.109299995,0.0725,0.0288,0.011299999,0.08136915
0.1188,0.087299995,0.041699998,0.0232,0.45009264
0.1545,0.1147,0.0651,0.0469,0.45675865
0.14739999,0.107,0.053,0.0309,0.3944702
0.1129,0.0796,0.0316,0.0149,0.41753787
0.1099,0.071899995,0.029399998,0.0137,0.08626355
0.15089999,0.117699996,0.070999995,0.061199997,0.6114376
0.124199994,0.083799995,0.0394,0.0196,0.13560387
0.148,0.0945,0.0622,0.035099998,0.05772922
0.12719999,0.0945,0.047199998,0.035099998,0.13680331
0.1105,0.0802,0.0352,0.0166,0.7429605
0.119399995,0.0862,0.037299998,0.017199999,0.5011558
0.1236,0.0802,0.0371,0.011899999,0.1132664
0.119399995,0.085599996,0.0358,0.015999999,0.48560935
0.17109999,0.13849999,0.0893,0.076699995,0.15123594
0.1129,0.0755,0.031,0.0131,0.1524501
0.1331,0.099199995,0.0524,0.0321,0.36357847
0.1052,0.0689,0.0264,0.0101,0.073518805
0.1206,0.0844,0.0374,0.0202,0.23743439
0.1206,0.0909,0.041699998,0.0297,0.50244814
0.124199994,0.0844,0.038,0.0232,0.061010983
0.1182,0.0826,0.036,0.0166,0.12546787
0.1129,0.0761,0.031799998,0.0143,0.1510333
0.1331,0.0933,0.048699997,0.024999999,0.118422695
0.1099,0.071899995,0.028099999,0.0106999995,0.082881615
0.1147,0.0784,0.033299997,0.0178,0.1611596
0.11229999,0.0731,0.0284,0.0131,0.07831081
0.107599996,0.0713,0.0266,0.0083,0.10553281
0.1486,0.1153,0.0756,0.029099999,3.9849913
0.1129,0.0802,0.0345,0.015999999,0.42951486
0.12719999,0.093899995,0.0515,0.0404,0.0478921
0.1373,0.1004,0.054199997,0.040999997,0.11744762
0.1165,0.085599996,0.0389,0.0208,0.69923675
0.1812,0.15869999,0.111899994,0.1034,0.5897728
0.124199994,0.0927,0.0438,0.0267,1.4227244
0.1236,0.0814,0.037299998,0.0208,0.08377405
0.13069999,0.085599996,0.0475,0.0297,0.09182263
0.12539999,0.093899995,0.044,0.0244,0.8274802
0.114099994,0.078999996,0.0319,0.0143,0.15695839
0.1153,0.076699995,0.0315,0.0166,0.13037534
0.119399995,0.083799995,0.0357,0.0208,0.2514782
0.105799995,0.067099996,0.024699999,0.0077,0.072110124
0.126,0.0915,0.0401,0.021399999,0.52267444
0.12,0.0832,0.0385,0.0202,0.27901158
0.1331,0.0909,0.0425,0.022,0.14510392
0.1171,0.078999996,0.033299997,0.015999999,0.09624859
0.126,0.089099996,0.0389,0.0184,0.33104357
0.1295,0.0951,0.044999998,0.026099999,0.5228182
0.124199994,0.0814,0.038,0.0137,0.109788865
0.1575,0.124199994,0.077,0.071899995,1.392248
0.1153,0.081999995,0.035099998,0.0166,0.37054175
0.12889999,0.0915,0.044,0.0339,0.11264775
0.1248,0.0844,0.0358,0.0166,0.1343198
0.1497,0.109299995,0.061199997,0.050499998,0.181915
0.1147,0.077199996,0.0319,0.0178,0.08557223
0.13069999,0.0951,0.072799996,0.0321,0.13671899
0.1379,0.1028,0.0554,0.0309,0.422838
0.1087,0.073699996,0.0278,0.0089,0.11735533
0.107599996,0.073699996,0.029,0.0106999995,0.17419288
0.107,0.0695,0.0275,0.012499999,0.0677454
0.1218,0.085599996,0.0368,0.0154,0.31313193
0.105799995,0.0689,0.0256,0.0101,0.090317495
0.1052,0.0695,0.0256,0.0077,0.091230534
0.105799995,0.0677,0.0264,0.0106999995,0.06908135
0.114099994,0.0802,0.0327,0.0184,0.3263105
0.1182,0.085599996,0.0414,0.0208,0.9833857
0.1099,0.0707,0.025999999,0.011299999,0.056882825
0.2668,0.2472,0.22399999,0.1884,0.22997145
0.12,0.0814,0.0358,0.0256,0.08985646
0.13669999,0.0963,0.047799997,0.0273,0.1661496
0.122999996,0.0862,0.0374,0.0196,0.26264703
0.1105,0.0778,0.032199997,0.0143,0.28818074
0.13849999,0.1028,0.053799998,0.0458,0.13621065
0.126,0.0915,0.0403,0.0184,0.45276323
0.115899995,0.085599996,0.0394,0.0208,1.8936416
0.1153,0.076699995,0.0308,0.0149,0.103939794
0.1099,0.0713,0.026999999,0.012499999,0.08761021
0.1521,0.1171,0.0726,0.0677,0.24574797
0.119399995,0.0814,0.034199998,0.017199999,0.13084514
0.107,0.0749,0.028099999,0.0106999995,0.46937388
0.1117,0.0743,0.029299999,0.011899999,0.089387916
0.1206,0.0885,0.033099998,0.0297,0.074711576
0.111099996,0.078999996,0.0354,0.015999999,0.65825343
0.1301,0.0927,0.0426,0.022599999,0.26476252
0.1171,0.085,0.0352,0.0196,0.24250075
0.124199994,0.085599996,0.036199998,0.017199999,0.26562738
0.1147,0.0778,0.0349,0.021399999,0.058584895
0.111099996,0.0707,0.0315,0.0077,0.17944813
0.107,0.0743,0.0288,0.0131,0.2427017
0.1165,0.0874,0.0398,0.015999999,2.1574562
0.18779999,0.1515,0.1107,0.105799995,0.33150524
0.121199995,0.0808,0.037299998,0.022,0.052618187
0.1099,0.0749,0.0275,0.011899999,0.15872307
0.1218,0.0814,0.034199998,0.0208,0.06705491
0.1188,0.0844,0.0357,0.015999999,0.42282102
0.1165,0.0784,0.0309,0.0149,0.10160797
0.114099994,0.0743,0.030299999,0.0131,0.08618013
0.117699996,0.0814,0.0336,0.015999999,0.10334325
0.1046,0.0725,0.027199998,0.0106999995,0.3404864
0.11229999,0.0761,0.0328,0.0131,0.18885033
0.1182,0.085599996,0.0346,0.017199999,0.3939138
0.1147,0.0784,0.0345,0.0154,0.13307445
0.1266,0.086799994,0.038599998,0.021399999,0.09419257
0.1355,0.0945,0.0469,0.0422,0.60438955
0.121199995,0.083799995,0.0404,0.0285,0.0653748
0.105799995,0.073699996,0.0297,0.012499999,0.3308457
0.1486,0.117699996,0.0793,0.0832,0.09523652
0.1343,0.0963,0.04,0.015999999,0.4892538
0.46289998,0.43199998,0.4082,0.45929998,0.448114
0.115899995,0.0784,0.0327,0.0143,0.13151105
0.12,0.077199996,0.0313,0.0208,0.088359945
0.1188,0.0832,0.043199997,0.0178,0.47071505
0.1052,0.0677,0.024799999,0.0083,0.06641416
0.1248,0.087299995,0.0403,0.023799999,0.06091941
0.1248,0.0903,0.051099997,0.0327,0.42054886
0.1117,0.0749,0.0297,0.011899999,0.11648783
0.1087,0.0755,0.0299,0.0143,0.19684686
0.23169999,0.18779999,0.1353,0.13669999,0.5909802
0.1319,0.0897,0.0414,0.0202,0.13322076
0.2502,0.1997,0.17199999,0.16759999,0.14553727
0.12,0.083799995,0.0365,0.0184,0.24221314
0.1129,0.0749,0.0273,0.0106999995,0.12475852
0.13849999,0.100999996,0.0569,0.0446,0.20794784
0.1117,0.0743,0.030499998,0.011299999,0.1090298
0.1373,0.099199995,0.047799997,0.0285,0.28304276
0.1278,0.0915,0.0411,0.0208,0.48246273
0.1153,0.085599996,0.0403,0.0131,0.36829585
0.1087,0.0689,0.025799999,0.0089,0.07630313
0.105799995,0.0689,0.0256,0.0095,0.11530176
0.105799995,0.0689,0.025799999,0.0083,0.09146917
0.12539999,0.089099996,0.043199997,0.022599999,0.18508054
0.121199995,0.0909,0.0614,0.0517,0.21968846
0.121199995,0.086799994,0.0403,0.0208,0.3293637
0.1901,0.1581,0.114099994,0.111099996,0.09095847
0.1373,0.100999996,0.0524,0.036199998,0.33050022
0.1313,0.0927,0.044099998,0.0273,0.14255567
0.109299995,0.0731,0.027199998,0.0106999995,0.14383447
0.1206,0.086799994,0.0394,0.0202,0.28880227
0.1087,0.0695,0.0257,0.0106999995,0.09128815
0.13669999,0.099199995,0.0466,0.0267,0.31131965
0.1081,0.0731,0.026999999,0.011299999,0.26107427
0.12,0.0814,0.0354,0.0166,0.10555284
0.1171,0.0784,0.0325,0.0149,0.08202982
0.1105,0.0725,0.0256,0.0095,0.10466316
0.1081,0.0743,0.03,0.0131,0.20887722
0.1105,0.0707,0.0251,0.0095,0.075056836
0.1081,0.071899995,0.0278,0.0089,0.21951228
0.14199999,0.1087,0.064899996,0.0547,0.2992168
0.1171,0.0802,0.0324,0.0137,0.28638688
0.1064,0.0689,0.0264,0.0106999995,0.064048365
0.109299995,0.0743,0.029299999,0.011899999,0.14235203
0.12719999,0.089099996,0.040599998,0.0202,0.15651752
0.1105,0.0755,0.0299,0.0131,0.11799913
0.1188,0.0784,0.0319,0.0131,0.1057609
0.109299995,0.0725,0.0287,0.0101,0.15133192
0.1313,0.098,0.0524,0.0374,0.48549455
0.111099996,0.0725,0.0288,0.011899999,0.0712976
0.1153,0.0778,0.0327,0.0196,0.08259576
0.1046,0.0689,0.0257,0.0106999995,0.0992878
0.103999995,0.0689,0.026099999,0.0077,0.08210444
0.205,0.1705,0.1281,0.126,0.46601456
0.105799995,0.0713,0.027199998,0.0089,0.23110677
0.1099,0.0725,0.030199999,0.0143,0.18375237
0.1135,0.0784,0.032199997,0.0149,0.21248916
0.107599996,0.0713,0.0254,0.0083,0.16975297
0.111099996,0.0707,0.0263,0.0083,0.07871184
0.109299995,0.0755,0.0312,0.0149,0.12065277
0.11229999,0.0761,0.0309,0.0131,0.1484845
0.1236,0.089099996,0.040599998,0.021399999,0.27101186
0.119399995,0.0802,0.042,0.0273,0.046547413
0.122999996,0.083799995,0.0385,0.0267,0.19227825
0.1206,0.0832,0.0361,0.0184,0.22775373
0.13069999,0.093899995,0.0422,0.019,0.43331185
0.1236,0.0784,0.032199997,0.0256,0.23173031
0.1248,0.092099994,0.0449,0.0244,1.0534717
0.1236,0.0885,0.0382,0.0154,0.5084909
0.119399995,0.0808,0.0348,0.017199999,0.15650888
0.1206,0.081999995,0.0365,0.0202,0.15540875
0.1105,0.071899995,0.0266,0.011299999,0.09127782
0.12539999,0.087299995,0.0392,0.021399999,0.1655312
0.1052,0.0731,0.03,0.012499999,0.31674063
0.124199994,0.0874,0.0368,0.0178,0.44911605
0.1206,0.0826,0.0336,0.0149,0.27558753
0.1064,0.0689,0.0251,0.0106999995,0.082158044
0.12,0.0784,0.0376,0.0137,0.06467876
0.1396,0.111099996,0.0674,0.0535,0.71202374
0.14019999,0.1034,0.0559,0.0267,0.37776768
0.1182,0.0814,0.0325,0.0143,0.2734008
0.115899995,0.0844,0.0389,0.0196,0.5826055
0.1331,0.1064,0.0576,0.0166,3.402229
0.1349,0.098,0.041699998,0.0196,0.5724504
0.1135,0.083799995,0.038,0.0178,0.7611976
0.124199994,0.0915,0.0471,0.0309,0.16350137
0.109299995,0.0796,0.0316,0.0131,0.80215335
0.1081,0.070099995,0.024699999,0.0095,0.10104228
0.1135,0.0778,0.03,0.011299999,0.258822
0.1593,0.1266,0.0795,0.0654,0.12846139
0.1052,0.0731,0.0284,0.011899999,0.26606485
0.1343,0.0998,0.0536,0.0374,0.5366662
0.12,0.0874,0.0382,0.0202,0.48534516
0.109299995,0.073699996,0.029099999,0.0101,0.16391173
0.435,0.39749998,0.3911,0.4712,0.25684446
0.11229999,0.0755,0.0297,0.0137,0.09030618
0.107599996,0.0713,0.0257,0.0095,0.122342706
0.1248,0.089099996,0.0398,0.019,0.47736925
0.1218,0.0844,0.0354,0.015999999,0.30960235
0.1081,0.070099995,0.030199999,0.0149,0.05078956
0.114099994,0.0749,0.031,0.0143,0.18293795
0.122999996,0.0874,0.037299998,0.0178,0.63254184
0.121199995,0.0844,0.0365,0.0166,0.2300291
0.105799995,0.073699996,0.0284,0.011899999,0.30896333
0.1379,0.103999995,0.057299998,0.040999997,0.62736726
0.117699996,0.0814,0.032199997,0.012499999,0.29910222
0.1099,0.0731,0.0278,0.0089,0.093757845
0.1486,0.1099,0.051999997,0.0273,0.3810386
0.11229999,0.0689,0.034199998,0.003,0.12502204
0.1171,0.083799995,0.0343,0.0154,0.53719807
0.1486,0.1129,0.0526,0.0576,0.09056365
0.1331,0.095699996,0.0411,0.017199999,0.4726341
0.109299995,0.071899995,0.0263,0.0101,0.12846068
0.1355,0.0963,0.0422,0.0202,0.5347823
0.1099,0.0749,0.0284,0.0089,0.13611701
0.121199995,0.0862,0.035099998,0.0166,0.58214915
0.1682,0.1355,0.0865,0.0784,0.2709478
0.12539999,0.085,0.0425,0.026099999,0.1358898
0.1236,0.0826,0.0358,0.015999999,0.114782505
0.1087,0.0707,0.0297,0.0154,0.04684586
0.1331,0.0903,0.046299998,0.0374,0.12559313
0.1147,0.085599996,0.039699998,0.0196,1.6127961
0.107599996,0.0695,0.027199998,0.0095,0.08805007
0.105799995,0.0689,0.025799999,0.0089,0.09265851
0.1266,0.0933,0.0462,0.0273,0.6283152
0.107599996,0.073699996,0.028199999,0.012499999,0.17263238
0.11229999,0.0784,0.0334,0.0154,0.30100662
0.1182,0.078999996,0.0383,0.022599999,0.103247926
0.1206,0.085,0.0352,0.019,0.204171
0.1188,0.083799995,0.0349,0.0166,0.37239823
0.109299995,0.071899995,0.0275,0.0106999995,0.08065081
